RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG.,TOTAL CLUB HEAD SPEED,TOTAL ATTEMPTS,FASTEST SPEED,SLOWEST SPEED,Year
33,33,Dawie van der Walt,72,117.23,5978.52,51,123.86,170734203,2016
34,34,Steven Bowditch,71,117.12,6792.76,58,121.64,10552116,2016
35,35,Kevin Chappell,93,117.02,7723.17,66,122.64,280698116,2016
36,36,Scott Pinckney,87,116.91,7950.19,68,121.19,20538316,2016
37,37,Robert Garrigus,69,116.9,5962.06,51,122.73,130004309,2016
38,38,Matt Jones,83,116.86,5375.76,46,119.61,200009109,2016
39,39,Justin Thomas,99,116.79,9343.35,80,120.28,10552416,2016
40,40,Keegan Bradley,82,116.67,7349.92,63,121.38,450669217,2016
41,41,Daniel Berger,92,116.35,8260.89,71,122.64,470689113,2016
42,42,Rhein Gibson,58,116.33,4769.41,41,120.09,270714211,2016
43,43,Aaron Baddeley,93,116.2,7901.33,68,121.16,260770308,2016
44,44,Robert Streb,87,116.17,8364.57,72,119.3,460752214,2016
45,45,Charley Hoffman,91,116.05,8819.91,76,120.41,270714207,2016
46,46,Carlos Ortiz,79,115.89,7532.65,65,122.29,290011111,2016
47,47,Andres Gonzales,80,115.87,6604.58,57,122.63,350024111,2016
48,48,Harris English,97,115.8,8337.75,72,118.16,230729413,2016
49,49,Lucas Glover,75,115.63,8556.71,74,119.55,190665214,2016
T50,T50,Ángel Cabrera,62,115.59,5895.21,51,118.79,120704416,2016
T50,T50,Branden Grace,63,115.59,4508.06,39,123.24,190665314,2016
52,52,Phil Mickelson,75,115.41,6232.38,54,121.56,480700202,2016
53,53,Martin Laird,82,115.33,7380.85,64,118.35,470689413,2016
54,54,Jimmy Walker,85,115.3,7840.6,68,118.94,260770208,2016
55,55,Tom Hoge,81,115.18,6910.68,60,119.6,10552216,2016
56,56,Will Wilcox,67,115.16,6679.18,58,117.55,10552416,2016
57,57,Marc Leishman,89,115.1,7711.79,67,121.25,160500309,2016
58,58,Seung-Yul Noh,85,115.02,8741.54,76,119.47,120704416,2016
59,59,George McNeill,51,114.96,5517.93,48,119.07,130004209,2016
60,60,Ryan Palmer,86,114.93,9194.44,80,117.98,290011311,2016
61,61,Si Woo Kim,113,114.75,10786.56,94,121.67,20538416,2016
62,62,Emiliano Grillo,93,114.67,8370.64,73,117.94,320023215,2016
63,63,Jim Herman,93,114.49,7785.65,68,120.14,470689313,2016
64,64,Bill Haas,86,114.43,7094.96,62,117.62,160500209,2016
65,65,Shawn Stefani,91,114.38,9493.16,83,118.81,310021311,2016
66,66,Steve Marino,72,114.24,5940.69,52,118.03,20538316,2016
67,67,Sean O'Hair,89,114.21,8451.64,74,120.56,500688218,2016
68,68,Adam Hadwin,93,114.05,10150.47,89,119.3,190665214,2016
69,69,Russell Henley,76,114.0,7865.75,69,117.19,230729413,2016
70,70,Rod Pampling,54,113.74,3980.82,35,121.38,270714207,2016
71,71,Jason Dufner,105,113.69,9777.02,86,117.54,500688118,2016
72,72,Geoff Ogilvy,63,113.67,6479.37,57,119.38,460752314,2016
73,73,Scott Piercy,87,113.64,7273.0,64,119.87,20538216,2016
74,74,Ben Martin,92,113.57,9540.04,84,117.68,450669417,2016
75,75,Shane Lowry,57,113.51,4313.53,38,116.45,370036202,2016
76,76,Hunter Mahan,61,113.44,6352.44,56,115.71,460752214,2016
77,77,Sung Kang,89,113.4,7824.5,69,119.56,450669217,2016
78,78,Billy Horschel,73,113.38,7029.61,62,117.97,170734403,2016
79,79,Louis Oosthuizen,63,113.34,5100.47,45,116.16,290011111,2016
80,80,Patton Kizzire,93,113.15,8712.85,77,116.41,160500409,2016
81,81,Hiroshi Iwata,85,113.1,8256.43,73,119.07,20538216,2016
82,82,Rob Oppenheim,67,113.09,5541.25,49,116.68,430503204,2016
83,83,James Hahn,85,113.08,7123.93,63,117.71,190665114,2016
84,84,Henrik Norlander,71,113.05,6104.58,54,118.06,430503404,2016
85,85,Hideki Matsuyama,76,112.84,6432.08,57,116.2,10552416,2016
86,86,Freddie Jacobson,86,112.81,8573.54,76,116.22,190665114,2016
87,87,Bronson Burgoon,83,112.71,6762.89,60,117.49,20538216,2016
88,88,Fabián Gómez,82,112.61,8333.16,74,118.2,470689213,2016
89,89,Brendon de Jonge,83,112.57,7429.41,66,116.32,140510213,2016
90,90,Morgan Hoffmann,71,112.55,7203.36,64,117.1,20538216,2016
91,91,Tyrone Van Aswegen,105,112.52,9339.43,83,117.5,470689413,2016
92,92,Scott Stallings,74,112.45,7421.98,66,115.6,450669117,2016
93,93,Jason Gore,78,112.44,7646.22,68,116.02,190665314,2016
94,94,Padraig Harrington,54,112.36,4943.7,44,116.79,280698116,2016
95,95,Brett Stegmaier,87,112.34,9436.35,84,116.68,190665314,2016
96,96,Wes Roach,59,112.32,4605.05,41,115.99,430503104,2016
97,97,Anirban Lahiri,72,112.26,6174.27,55,114.98,310021411,2016
98,98,Kevin Na,96,112.24,7407.52,66,117.88,20538416,2016
T99,T99,Chesson Hadley,81,112.18,8413.37,75,116.62,260770208,2016
T99,T99,Michael Thompson,71,112.18,5833.39,52,114.99,40746211,2016
101,101,Boo Weekley,83,112.17,8636.79,77,116.58,450669417,2016
102,102,Mark Hubbard,101,112.15,10205.63,91,117.2,20538316,2016
103,103,Erik Compton,65,112.14,5831.46,52,115.76,190665114,2016
104,104,Chris Stroud,82,112.12,7624.41,68,122.68,20538116,2016
105,105,Sam Saunders,69,112.1,5829.39,52,116.76,190665114,2016
106,106,Brandt Snedeker,93,111.96,7725.51,69,115.46,460752414,2016
107,107,Steve Wheatcroft,85,111.95,8396.56,75,115.64,190665314,2016
108,108,Jordan Spieth,80,111.86,6263.96,56,115.52,190665314,2016
109,109,Kevin Streelman,82,111.82,6709.13,60,116.7,470689413,2016
110,110,Scott Brown,88,111.74,9050.72,81,114.95,230729113,2016
T111,T111,William McGirt,98,111.72,8602.2,77,117.76,290011311,2016
T111,T111,Francesco Molinari,64,111.72,6479.8,58,114.31,320023215,2016
T113,T113,Retief Goosen,55,111.7,6478.49,58,116.4,460752214,2016
T113,T113,Cameron Smith,73,111.7,4803.03,43,117.93,230729413,2016
115,115,Webb Simpson,70,111.69,5919.35,53,114.81,430503404,2016
116,116,Daniel Summerhays,99,111.66,9156.11,82,116.7,320023215,2016
117,117,Kyle Stanley,92,111.6,9486.22,85,115.69,40746211,2016
118,118,Thomas Aiken,70,111.53,5130.37,46,117.73,410032313,2016
119,119,Nick Taylor,83,111.43,7354.68,66,115.57,310021211,2016
120,120,Chad Campbell,90,111.38,9021.53,81,116.48,190665214,2016
121,121,Russell Knox,92,111.37,8130.07,73,117.02,500688218,2016
122,122,Whee Kim,82,111.35,7460.51,67,116.24,230729113,2016
123,123,Roberto Castro,97,111.17,9782.97,88,117.29,260770108,2016
T124,T124,J.J. Henry,68,111.1,6666.27,60,115.56,230729108,2016
T124,T124,Kelly Kraft,63,111.1,4777.18,43,116.37,300019215,2016
T124,T124,Graeme McDowell,63,111.1,5555.24,50,116.84,490527104,2016
127,127,Rory Sabbatini,57,110.99,3218.63,29,115.52,190665414,2016
128,128,Luke Guthrie,57,110.89,4879.01,44,116.61,130004209,2016
129,129,Jonas Blixt,79,110.86,7649.54,69,114.13,470689313,2016
130,130,Kyle Reifers,115,110.82,10860.14,98,114.88,230729208,2016
131,131,Scott Langley,65,110.79,5650.05,51,114.49,350024111,2016
132,132,Derek Fathauer,94,110.78,9416.3,85,115.46,470689113,2016
133,133,Michael Kim,100,110.74,10187.81,92,114.42,390819113,2016
134,134,Johnson Wagner,86,110.66,8741.83,79,115.49,40746311,2016
135,135,Brian Harman,104,110.49,10054.78,91,116.74,320023315,2016
T136,T136,Luke Donald,81,110.43,6846.94,62,116.8,200009112,2016
T136,T136,Cameron Tringale,81,110.43,7950.85,72,114.46,130004209,2016
138,138,Troy Merritt,77,110.41,7286.9,66,118.0,100656115,2016
139,139,Andrew Landry,53,110.35,3089.92,28,112.55,450669417,2016
T140,T140,Ernie Els,66,110.18,6390.55,58,114.37,190665214,2016
T140,T140,Kevin Kisner,97,110.18,8153.54,74,113.12,500688218,2016
142,142,Danny Lee,93,110.16,8151.92,74,115.49,300019115,2016
143,143,Tyler Aldridge,83,110.09,7266.22,66,113.78,40746311,2016
144,144,Camilo Villegas,83,110.06,8584.89,78,116.42,190665314,2016
145,145,Chris Kirk,90,109.99,8799.0,80,114.8,190665114,2016
T146,T146,Chad Collins,73,109.93,6815.5,62,114.27,280698216,2016
T146,T146,Vijay Singh,72,109.93,8135.06,74,113.4,190665314,2016
148,148,Bryce Molder,80,109.89,7912.34,72,112.84,290011311,2016
149,149,Will MacKenzie,84,109.77,7683.67,70,127.54,20538113,2016
150,150,Blayne Barber,84,109.64,8113.58,74,112.96,470689313,2016
151,151,Martin Piller,59,109.62,5042.64,46,112.55,260770208,2016
152,152,David Lingmerth,84,109.41,7549.19,69,112.64,470689213,2016
153,153,John Huh,86,109.38,8750.13,80,115.08,130004309,2016
154,154,Steve Stricker,53,109.23,4915.49,45,111.6,450669217,2016
155,155,Matt Kuchar,100,108.89,9255.97,85,114.05,370036402,2016
156,156,Billy Hurley III,66,108.82,5767.66,53,112.48,350024411,2016
157,157,Jon Curran,99,108.71,9784.21,90,113.17,320023415,2016
158,158,D.A. Points,55,108.7,3587.14,33,113.33,150005313,2016
159,159,Spencer Levin,104,108.68,9781.29,90,114.13,190665114,2016
160,160,Chez Reavie,90,108.67,8693.86,80,111.74,190665214,2016
161,161,Jeff Overton,69,108.6,7601.98,70,111.93,40746111,2016
162,162,Jim Furyk,52,108.27,4114.2,38,113.54,470689213,2016
163,163,Stuart Appleby,71,108.07,7673.18,71,112.79,450669417,2016
164,164,D.H. Lee,61,107.94,4749.25,44,111.17,10552116,2016
165,165,Peter Malnati,85,107.92,6906.85,64,112.22,100656115,2016
166,166,David Hearn,95,107.8,9593.83,89,112.55,230729208,2016
T167,T167,Jason Bohn,67,107.76,3771.66,35,111.9,10552116,2016
T167,T167,Alex Cejka,71,107.76,5603.33,52,113.71,100656115,2016
169,169,Ken Duke,58,107.56,6453.76,60,112.67,170734403,2016
170,170,Brendon Todd,66,107.49,6342.14,59,113.13,450669117,2016
171,171,Dicky Pride,55,107.35,4616.07,43,110.24,260770308,2016
172,172,Robert Allenby,51,107.32,4400.06,41,113.01,10552116,2016
173,173,Mark Wilson,66,107.22,5897.34,55,112.35,190665114,2016
174,174,Ryan Moore,86,107.18,6966.93,65,110.88,500688318,2016
175,175,Vaughn Taylor,72,107.07,7708.76,72,110.28,410032413,2016
176,176,Zac Blair,99,107.01,8453.99,79,111.54,120704216,2016
177,177,Abraham Ancer,51,106.9,3527.59,33,112.04,10552116,2016
178,178,Tim Wilkinson,72,106.69,4694.39,44,111.74,280698316,2016
179,179,K.J. Choi,73,106.23,7329.77,69,112.63,190665314,2016
180,180,Zach Johnson,90,106.13,7641.01,72,108.64,430503104,2016
181,181,Jerry Kelly,76,105.99,6677.21,63,110.12,190665314,2016
182,182,Ben Crane,80,105.86,7728.1,73,111.04,190665214,2016
183,183,Colt Knost,90,105.34,8110.81,77,108.97,290011411,2016
184,184,Brian Stuard,66,104.54,6168.08,59,108.54,40746311,2016
185,185,David Toms,62,100.91,6458.01,64,106.63,190665214,2016
1,1,Ryan Brehm,83,128.18,3973.54,31,133.24,310019216,2017
2,2,Brandon Hagy,85,126.49,7209.99,57,131.59,420032413,2017
3,3,Andrew Loupe,55,124.63,5234.6,42,128.37,170500109,2017
4,4,Brooks Koepka,88,124.28,5841.19,47,128.55,190240208,2017
5,5,Ollie Schniederjans,92,123.34,7277.13,59,129.43,150510313,2017
6,6,Jhonattan Vegas,95,123.16,6035.08,49,134.33,170500409,2017
7,7,Tony Finau,106,123.11,9602.93,78,129.05,380771417,2017
T8,T8,Hudson Swafford,94,122.67,7360.05,60,127.0,10552105,2017
T8,T8,Gary Woodland,94,122.67,6256.39,51,127.47,150510113,2017
10,10,Kevin Tway,96,122.57,6495.95,53,128.05,360503204,2017
11,11,J.B. Holmes,83,121.68,4989.06,41,127.44,170500109,2017
12,12,Patrick Rodgers,76,121.55,5712.91,47,128.11,310019216,2017
13,13,Bubba Watson,71,121.46,5101.23,42,125.69,480700202,2017
14,14,Dustin Johnson,77,121.17,5331.41,44,128.36,470238413,2017
15,15,Luke List,102,120.71,8329.32,69,126.16,340513113,2017
16,16,Grayson Murray,94,120.48,7710.76,64,125.5,30746411,2017
17,17,Trey Mullinax,88,120.29,7457.69,62,124.83,400819113,2017
18,18,Rory McIlroy,51,120.03,3360.75,28,125.26,490789308,2017
19,19,Kevin Chappell,95,119.95,6597.2,55,124.96,370237202,2017
20,20,Sergio Garcia,65,119.76,4071.92,34,125.45,190240108,2017
21,21,Jason Kokrak,95,119.54,8248.07,69,124.06,170500409,2017
22,22,Jason Day,71,119.47,5495.64,46,125.43,490789408,2017
23,23,Nick Watney,75,119.36,6803.41,57,124.13,360503304,2017
24,24,Charl Schwartzel,63,119.35,4416.06,37,126.42,440036302,2017
25,25,Harold Varner III,101,118.82,9030.14,76,123.42,260012103,2017
26,26,Daniel Berger,91,118.78,6176.52,52,123.29,240729108,2017
27,27,Adam Scott,58,118.55,3556.6,30,122.8,330023115,2017
28,28,Jamie Lovemark,98,118.54,6756.53,57,123.31,200665114,2017
29,29,Marc Leishman,94,118.53,6993.42,59,123.35,150510413,2017
30,30,Xander Schauffele,96,118.34,5561.77,47,124.56,360503404,2017
31,31,Matt Jones,64,118.29,5441.5,46,122.98,370237302,2017
32,32,Hideki Matsuyama,83,118.13,5552.14,47,121.3,150510413,2017
33,33,Sebastián Muñoz,51,118.11,4133.88,35,121.75,310019115,2017
34,34,Seamus Power,86,117.93,5660.54,48,121.89,200665414,2017
35,35,Martin Flores,88,117.85,7542.48,64,122.76,460752214,2017
36,36,Harris English,84,117.82,7187.31,61,121.56,200665414,2017
37,37,Bryson DeChambeau,91,117.74,7417.83,63,123.11,390669317,2017
38,38,Brendan Steele,89,117.37,6925.09,59,123.81,110656115,2017
39,39,Brian Campbell,55,117.31,4457.63,38,122.3,390669217,2017
40,40,Smylie Kaufman,76,117.28,6802.09,58,122.77,180734103,2017
41,41,Robert Garrigus,78,117.24,6448.0,55,120.05,200665214,2017
42,42,Charley Hoffman,112,117.23,8674.74,74,121.47,420032413,2017
43,43,Matt Every,76,117.14,6325.78,54,123.22,460752214,2017
44,44,Justin Thomas,86,117.07,5853.71,50,120.77,500688213,2017
45,45,Patrick Reed,107,116.86,7712.98,66,122.4,380771217,2017
46,46,Justin Rose,66,116.84,4907.47,42,121.7,470238413,2017
47,47,Ryo Ishikawa,56,116.7,4668.19,40,121.73,200665214,2017
48,48,Graham DeLaet,82,116.69,7118.32,61,121.41,330023415,2017
49,49,Jon Rahm,90,116.68,6300.57,54,120.76,440036202,2017
50,50,Seung-Yul Noh,91,116.62,8279.71,71,121.79,150510313,2017
51,51,Ryan Palmer,61,116.59,5013.53,43,121.22,460752114,2017
52,52,Steven Bowditch,59,116.55,5011.86,43,120.4,320021211,2017
53,53,Tag Ridings,67,116.43,4890.08,42,120.75,400819113,2017
54,54,Cody Gribble,79,116.39,6168.9,53,119.32,110656115,2017
55,55,Lucas Glover,93,116.35,7562.67,65,122.78,50538316,2017
56,56,Andres Gonzales,73,116.3,5814.89,50,120.04,400819113,2017
57,57,Paul Casey,94,116.27,5929.84,51,122.8,140004209,2017
58,58,Billy Horschel,88,116.12,7431.49,64,142.67,50538116,2017
59,59,Jim Herman,77,116.11,6386.18,55,122.17,360503204,2017
60,60,Charles Howell III,86,116.05,6847.15,59,120.5,10552205,2017
61,61,Robert Streb,98,116.04,8238.98,71,119.82,290235413,2017
62,62,Brad Fritsch,56,116.03,4525.25,39,129.18,10552105,2017
63,63,Ricky Barnes,100,115.95,5797.7,50,123.42,10552405,2017
64,64,Stewart Cink,93,115.88,8111.25,70,122.54,420032213,2017
T65,T65,Aaron Baddeley,61,115.8,5095.18,44,121.3,50538216,2017
T65,T65,Gonzalo Fernandez-Castaño,63,115.8,4052.94,35,121.51,130704116,2017
67,67,Rick Lamb,54,115.79,4168.32,36,119.34,360503104,2017
68,68,Mackenzie Hughes,106,115.69,10412.2,90,120.96,490789208,2017
69,69,Keegan Bradley,104,115.67,8328.05,72,121.71,470238213,2017
70,70,Branden Grace,70,115.63,3931.47,34,121.21,190240408,2017
71,71,Hunter Mahan,73,115.58,6588.07,57,119.79,460752314,2017
72,72,J.T. Poston,95,115.53,7856.24,68,119.09,240729108,2017
73,73,Martin Laird,83,115.46,6003.68,52,120.38,330023315,2017
T74,T74,Byeong Hun An,77,115.41,5539.77,48,119.95,150510413,2017
T74,T74,Mark Hubbard,81,115.41,6578.31,57,121.38,460752314,2017
76,76,Sung Kang,104,115.33,7265.75,63,120.79,170500309,2017
77,77,J.J. Spaun,92,115.3,6918.13,60,119.01,140004409,2017
78,78,Pat Perez,93,115.15,6448.48,56,121.81,470238413,2017
79,79,Rickie Fowler,78,115.12,6101.58,53,120.1,140004209,2017
80,80,Sean O'Hair,84,115.09,6329.82,55,119.85,150510113,2017
81,81,Adam Hadwin,98,114.97,8047.67,70,118.95,200665314,2017
82,82,Scott Stallings,81,114.96,6437.62,56,120.35,380771317,2017
83,83,Dominic Bozzelli,69,114.66,5733.25,50,119.97,390669217,2017
84,84,Shane Lowry,52,114.6,2406.54,21,118.52,140004409,2017
85,85,Jimmy Walker,68,114.44,4463.26,39,117.53,470238213,2017
86,86,Emiliano Grillo,90,114.39,6863.18,60,119.96,330023115,2017
87,87,Brett Drewitt,57,114.35,4116.6,36,117.77,400819413,2017
88,88,Bill Haas,92,114.33,6402.67,56,117.96,460752214,2017
89,89,Shawn Stefani,72,114.32,6173.53,54,120.36,460752114,2017
90,90,Cameron Smith,86,114.27,7313.37,64,118.54,140004209,2017
91,91,Phil Mickelson,85,114.24,6511.92,57,121.57,10552105,2017
92,92,Louis Oosthuizen,69,114.23,4112.33,36,118.66,180734103,2017
93,93,Si Woo Kim,80,114.2,5824.45,51,120.08,110656215,2017
94,94,J.J. Henry,92,114.17,7877.49,69,119.88,380771417,2017
95,95,Kevin Streelman,90,114.04,8211.06,72,118.48,370237202,2017
96,96,Jonathan Randolph,68,114.02,5244.83,46,117.82,390669317,2017
97,97,Patrick Cantlay,52,113.94,4101.93,36,115.35,490789308,2017
98,98,Julián Etulain,68,113.9,5581.05,49,119.0,460752314,2017
99,99,Luke Donald,50,113.54,3292.6,29,118.28,260012103,2017
100,100,Patton Kizzire,84,113.48,7943.27,70,118.87,380771117,2017
101,101,James Hahn,96,113.38,7823.1,69,118.94,330023415,2017
102,102,Russell Henley,99,113.37,8276.33,73,118.21,380771317,2017
103,103,Anirban Lahiri,72,113.25,5096.07,45,119.08,490789408,2017
T104,T104,Jason Dufner,89,113.2,7244.6,64,118.45,500688313,2017
T104,T104,Rod Pampling,71,113.2,5546.88,49,118.14,200665414,2017
106,106,Ben Martin,86,113.16,7468.85,66,119.09,200665414,2017
107,107,Fabián Gómez,61,113.15,5317.94,47,116.72,330023115,2017
108,108,Jordan Spieth,85,113.11,6560.62,58,116.62,490789108,2017
109,109,Tyrone Van Aswegen,105,113.07,6897.44,61,117.19,200665414,2017
110,110,Boo Weekley,75,113.02,5877.1,52,118.16,150510213,2017
111,111,Whee Kim,74,112.95,5760.56,51,118.03,240729108,2017
112,112,Mark Anderson,54,112.85,4739.67,42,116.83,380771217,2017
113,113,Danny Lee,93,112.81,6994.36,62,117.52,200665414,2017
T114,T114,Roberto Castro,70,112.8,5414.29,48,118.47,390669117,2017
T114,T114,Retief Goosen,52,112.8,3947.98,35,117.73,340513413,2017
116,116,Scott Brown,95,112.78,7217.91,64,117.53,490789208,2017
117,117,Bud Cauley,92,112.76,7667.91,68,115.78,460752114,2017
118,118,Scott Piercy,70,112.75,4961.17,44,118.42,270770209,2017
119,119,Kyle Stanley,104,112.69,9353.6,83,118.19,440036202,2017
120,120,Sam Saunders,76,112.48,6411.33,57,117.37,400819413,2017
121,121,Tom Hoge,54,112.35,4494.05,40,118.11,460752214,2017
122,122,Brandt Snedeker,53,112.3,3818.14,34,116.05,260012403,2017
T123,T123,Kevin Kisner,105,112.22,7406.67,66,116.48,190240408,2017
T123,T123,Francesco Molinari,75,112.22,5274.17,47,118.91,490789208,2017
125,125,Morgan Hoffmann,92,112.21,8527.64,76,116.43,390669117,2017
126,126,Michael Thompson,60,111.99,4479.73,40,116.71,240729208,2017
127,127,Geoff Ogilvy,80,111.97,7166.01,64,117.18,390669217,2017
T128,T128,David Lingmerth,79,111.77,6706.35,60,115.69,330023415,2017
T128,T128,Kevin Na,86,111.77,5700.36,51,118.0,170500409,2017
130,130,Chris Stroud,67,111.75,4134.6,37,117.37,240729108,2017
131,131,Chad Campbell,97,111.71,8042.91,72,118.07,10552105,2017
132,132,Troy Merritt,82,111.64,7368.23,66,115.17,460752314,2017
133,133,Kelly Kraft,75,111.6,6361.36,57,115.01,200665114,2017
134,134,Russell Knox,75,111.53,5130.59,46,115.69,460752414,2017
135,135,Miguel Angel Carballo,63,111.49,4236.57,38,114.53,390669317,2017
136,136,Steve Wheatcroft,51,111.43,3454.43,31,114.47,210009209,2017
137,137,Jonas Blixt,74,111.31,5899.61,53,116.07,320021211,2017
138,138,Blayne Barber,77,111.27,7121.34,64,114.67,50538216,2017
139,139,Nicholas Lindheim,58,111.22,4337.57,39,116.1,390669417,2017
140,140,Rafa Cabrera Bello,63,111.17,3891.07,35,113.82,290235413,2017
T141,T141,Michael Kim,94,111.1,8332.81,75,116.61,150510413,2017
T141,T141,Daniel Summerhays,100,111.1,7776.68,70,116.09,150510113,2017
143,143,Rory Sabbatini,71,111.07,5220.23,47,115.9,380771117,2017
144,144,Cameron Tringale,89,110.85,6540.23,59,116.69,460752114,2017
145,145,Cameron Percy,71,110.84,5652.73,51,115.47,30746211,2017
146,146,Richy Werenski,81,110.78,5982.21,54,113.9,50538116,2017
147,147,Ian Poulter,72,110.76,5537.93,50,116.63,200665114,2017
148,148,Brett Stegmaier,78,110.74,5869.1,53,114.29,10552105,2017
149,149,William McGirt,89,110.73,7197.37,65,118.37,50538216,2017
150,150,Derek Fathauer,81,110.68,5644.71,51,117.07,380771217,2017
151,151,Johnson Wagner,71,110.66,5422.37,49,116.51,200665114,2017
152,152,Chris Kirk,89,110.27,7167.67,65,113.33,130704416,2017
153,153,Nick Taylor,97,110.1,8147.15,74,114.63,140004309,2017
154,154,Camilo Villegas,76,110.09,5724.42,52,113.5,390669117,2017
155,155,Chad Collins,66,110.04,5171.65,47,116.16,240729208,2017
156,156,Webb Simpson,102,109.97,7698.02,70,114.07,70776309,2017
157,157,Bryce Molder,74,109.93,6705.91,61,112.98,50538216,2017
158,158,Ryan Armour,63,109.89,4725.35,43,112.74,420032413,2017
T159,T159,David Hearn,93,109.85,6700.9,61,115.8,380771117,2017
T159,T159,C.T. Pan,88,109.85,7140.06,65,114.37,480700202,2017
161,161,Graeme McDowell,56,109.61,4055.58,37,112.98,200665314,2017
162,162,Wesley Bryan,95,109.52,6352.42,58,114.69,10552205,2017
163,163,Søren Kjeldsen,58,109.39,2953.66,27,113.61,190240408,2017
164,164,Brian Harman,104,109.35,7217.25,66,114.2,50538416,2017
165,165,Ernie Els,52,109.18,2947.95,27,114.91,50538116,2017
166,166,Ryan Blaum,100,109.09,7854.82,72,113.22,400819413,2017
167,167,Kyle Reifers,96,109.07,7416.7,68,114.49,380771117,2017
168,168,John Huh,92,108.97,7954.45,73,114.13,380771217,2017
169,169,Chez Reavie,98,108.88,7730.63,71,114.71,420032313,2017
170,170,Billy Hurley III,80,108.71,7283.4,67,112.8,290235413,2017
171,171,Matt Kuchar,95,108.57,7056.94,65,113.13,200665414,2017
172,172,Zach Johnson,81,108.36,6068.24,56,112.58,330023215,2017
173,173,Ryan Moore,82,108.33,6499.75,60,111.67,490789408,2017
174,174,Greg Chalmers,75,108.27,6821.13,63,112.74,390669217,2017
175,175,D.A. Points,68,108.26,5629.48,52,113.21,390669117,2017
176,176,Carl Pettersson,63,108.24,4221.22,39,113.89,380771117,2017
177,177,Peter Malnati,91,108.21,8007.81,74,113.15,370237402,2017
178,178,Spencer Levin,89,107.86,6795.29,63,113.47,400819313,2017
179,179,Alex Cejka,85,107.59,5702.31,53,110.59,460752114,2017
180,180,Ben Crane,86,107.37,6979.09,65,112.75,390669317,2017
181,181,Jim Furyk,54,107.33,3971.3,37,110.93,360503204,2017
182,182,K.J. Choi,72,107.24,5683.51,53,111.69,200665114,2017
183,183,Vaughn Taylor,90,106.95,7807.29,73,111.74,390669217,2017
184,184,Steven Alker,69,106.69,4587.49,43,110.49,10552205,2017
185,185,Brian Gay,82,106.62,7037.16,66,112.37,320021311,2017
186,186,Ken Duke,77,106.45,4790.11,45,113.16,240729208,2017
T187,T187,Zac Blair,105,105.85,8044.38,76,111.64,380771317,2017
T187,T187,Tim Wilkinson,64,105.85,4551.49,43,109.36,390669117,2017
189,189,Brian Stuard,93,105.75,6767.75,64,108.71,310019216,2017
190,190,Jason Bohn,75,105.66,6234.23,59,108.75,50538316,2017
1,1,Keith Mitchell,99,124.83,8738.38,70,129.08,300872109,2018
2,2,Peter Uihlein,83,122.99,6149.63,50,128.42,500773104,2018
3,3,Gary Woodland,96,122.68,6624.65,54,126.5,430032413,2018
4,4,Brooks Koepka,64,122.42,5264.07,43,126.98,480873410,2018
5,5,Kevin Tway,110,122.13,9037.69,74,129.02,120006209,2018
6,6,Jhonattan Vegas,92,121.87,6215.53,51,127.85,450036102,2018
7,7,Tony Finau,105,121.52,8141.85,67,127.26,170500309,2018
8,8,Luke List,98,121.44,8379.11,69,126.72,300872409,2018
9,9,Rory McIlroy,64,121.42,4978.33,41,125.4,180734203,2018
10,10,Dustin Johnson,77,121.38,5340.62,44,126.61,170500209,2018
T11,T11,Trey Mullinax,75,121.29,6064.29,50,124.23,400669117,2018
T11,T11,Bubba Watson,90,121.29,6428.45,53,125.56,490700402,2018
13,13,Adam Scott,78,120.85,6163.13,51,124.53,340023115,2018
14,14,J.B. Holmes,77,120.83,7129.13,59,125.99,210665214,2018
15,15,Adam Schenk,86,120.59,7717.49,64,123.73,140004209,2018
16,16,Tom Lovelady,87,120.53,7713.63,64,126.6,470752114,2018
17,17,Tiger Woods,68,120.24,5049.93,42,129.2,210665314,2018
18,18,Lanto Griffin,80,119.4,5850.37,49,122.32,10552105,2018
19,19,Ollie Schniederjans,91,119.28,7157.09,60,124.94,10552205,2018
20,20,Kevin Chappell,77,119.25,5962.36,50,124.59,130704216,2018
21,21,Conrad Shindler,60,119.23,3457.65,29,124.46,330021411,2018
22,22,Charl Schwartzel,65,118.79,3801.16,32,122.29,310011311,2018
23,23,Patrick Rodgers,97,118.75,6768.63,57,122.07,180734303,2018
24,24,Seamus Power,86,118.71,7122.38,60,123.52,10552205,2018
25,25,Grayson Murray,72,118.59,6403.6,54,125.28,330021211,2018
26,26,Jon Rahm,71,118.49,4739.52,40,123.14,150510413,2018
27,27,Nick Watney,94,118.45,8883.81,75,121.46,270012115,2018
28,28,Hudson Swafford,73,118.29,5323.26,45,122.28,470752414,2018
29,29,Jason Kokrak,99,118.14,9450.98,80,124.44,390771317,2018
30,30,Matt Jones,70,118.06,5076.47,43,122.61,320243214,2018
31,31,Charles Howell III,104,118.01,8142.38,69,121.08,380237202,2018
32,32,Bryson DeChambeau,93,117.83,6951.99,59,123.93,10552405,2018
33,33,Alex Noren,67,117.78,4357.8,37,122.53,180734403,2018
34,34,Xander Schauffele,96,117.61,6938.83,59,122.65,370503104,2018
35,35,Talor Gooch,78,117.54,5524.49,47,123.84,470752114,2018
36,36,Paul Casey,74,117.34,4106.9,35,122.99,300872209,2018
